
code	|	name	|	preferred name	|	lineage
1	|	OTOLEMUR GARNETTII	|	Otolemur garnettii	|	30611 30610 40297 376917 376911 9443 314146 1437010 9347 32525 40674 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	OULACTIS	|	Oulactis	|	308031 42822 6103 6102 6101 6073 6072 33208 33154 2759 131567 
1	|	OVIS ARIES	|	Ovis aries	|	9940 9935 9963 9895 35500 9845 91561 314145 1437010 9347 32525 40674 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	OXALOBACTER FORMIGENES	|	Oxalobacter formigenes	|	847 846 75682 80840 28216 1224 2 131567 
1	|	OXALOBACTER FORMIGENES OXCC13	|	Oxalobacter formigenes OXCC13	|	556269 847 846 75682 80840 28216 1224 2 131567 
1	|	OXYOPES TAKOBIUS	|	Oxyopes takobius	|	666126 93705 93704 74972 94020 74971 6905 6893 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	OXYURANUS SCUTELLATUS SCUTELLATUS	|	Oxyuranus scutellatus scutellatus	|	8667 8668 8666 42167 8602 34989 8570 1329911 1329912 1329950 1329961 8509 8504 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	PACHYCARA BRACHYCEPHALUM	|	Pachycara brachycephalum	|	36221 36220 561516 8193 8192 8100 8111 1489922 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	PACHYRHIZUS EROSUS	|	Pachyrhizus erosus	|	109171 109170 163735 2233855 2231382 2231393 3814 3803 72025 91835 71275 1437201 91827 71240 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	PACHYSANDRA TERMINALIS	|	Pachysandra terminalis	|	74825 74824 4000 280577 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1+	|	PAECILOMYCES	|	Paecilomyces	|	33202 1131624 5042 451871 147545 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	PAECILOMYCES	|	Paecilomyces	|	311780 34397 5125 222543 147550 715989 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1+	|	PAECILOMYCES	|	Paecilomyces	|	357688 110158 5139 222544 147550 715989 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1	|	PAECILOMYCES LILACINUS	|	Purpureocillium lilacinum	|	33203 1052105 474942 5125 222543 147550 715989 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1	|	PAECILOMYCES SP. J18	|	Paecilomyces sp. 'thermophila'	|	566408 2689050 33202 1131624 5042 451871 147545 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1	|	PAECILOMYCES SP. 'THERMOPHILA'	|	Paecilomyces sp. 'thermophila'	|	566408 2689050 33202 1131624 5042 451871 147545 716546 147538 716545 4890 451864 4751 33154 2759 131567 
2	|	PAECILOMYCES VARIOTII	|	Byssochlamys spectabilis	|	264951 5092 1131624 5042 451871 147545 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1	|	PAENARTHROBACTER AURESCENS	|	Paenarthrobacter aurescens	|	43663 1742992 1268 85006 1760 201174 1783272 2 131567 
1	|	PAENIBACILLACEAE	|	Paenibacillaceae	|	186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS	|	Paenibacillus	|	44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS ALVEI	|	Paenibacillus alvei	|	44250 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS BARCINONENSIS	|	Paenibacillus barcinonensis	|	198119 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS BARENGOLTZII	|	Paenibacillus barengoltzii	|	343517 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS BARENGOLTZII G22	|	Paenibacillus barengoltzii G22	|	1235795 343517 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS DENDRITIFORMIS	|	Paenibacillus dendritiformis	|	130049 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS FUKUINENSIS	|	Paenibacillus fukuinensis	|	170835 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS GLYCANILYTICUS	|	Paenibacillus glycanilyticus	|	126569 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS GRAMINIS	|	Paenibacillus graminis	|	189425 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS LARVAE	|	Paenibacillus larvae	|	1464 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS LAUTUS	|	Paenibacillus lautus	|	1401 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS MACERANS	|	Paenibacillus macerans	|	44252 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS ODORIFER	|	Paenibacillus odorifer	|	189426 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS PABULI	|	Paenibacillus pabuli	|	1472 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS POLYMYXA	|	Paenibacillus polymyxa	|	1406 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS SP.	|	Paenibacillus sp.	|	58172 185978 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS SP. 0602	|	Paenibacillus sp. 0602	|	1336177 185978 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS SP. 598K	|	Paenibacillus sp. 598K	|	1117987 185978 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS SP. A11-2	|	Paenibacillus sp. A11-2	|	107035 185978 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS SP. FPU-7	|	Paenibacillus sp. FPU-7	|	762821 185978 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS SP. JDR-2	|	Paenibacillus sp. JDR-2	|	324057 185978 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS SP. R4	|	Paenibacillus sp. R4	|	1079050 185978 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS SP. VTT E-133280	|	Paenibacillus sp. VTT E-133280	|	1986222 185978 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS SP. X4	|	Paenibacillus sp. X4	|	1392929 185978 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS SP. YM1	|	Paenibacillus sp. YM1	|	856729 185978 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENIBACILLUS THIAMINOLYTICUS	|	Paenibacillus thiaminolyticus	|	49283 44249 186822 1385 91061 1239 1783272 2 131567 
1	|	PAENISPOROSARCINA SP. TG-14	|	Paenisporosarcina sp. TG-14	|	1231057 2642018 651660 186818 1385 91061 1239 1783272 2 131567 
1	|	PAGRUS MAJOR	|	Pagrus major	|	143350 8172 8169 1489931 1489922 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	PAGUMA LARVATA	|	Paguma larvata	|	9675 9674 219112 9673 379583 33554 314145 1437010 9347 32525 40674 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	PALAEOCOCCUS FERROPHILUS	|	Palaeococcus ferrophilus	|	83868 83867 2259 2258 183968 28890 2157 131567 
1	|	PALICOUREA CONDENSATA	|	Palicourea condensata	|	272141 59595 1525719 169617 24966 4055 91888 71274 1437201 91827 71240 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	PALINURUS VERSICOLOR	|	Panulirus versicolor	|	150436 6734 6731 115587 6730 6692 6683 6682 72041 6681 2172821 6657 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	PALMARIA PALMATA	|	Palmaria palmata	|	2822 2821 2820 2819 2045258 2806 2763 2759 131567 
1	|	PANAX GINSENG	|	Panax ginseng	|	4054 4053 4050 364270 4036 91882 71274 1437201 91827 71240 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	PANDALUS BOREALIS	|	Pandalus borealis	|	6703 6702 6701 115583 6694 6692 6683 6682 72041 6681 2172821 6657 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	PANDINUS IMPERATOR	|	Pandinus imperator	|	55084 55083 259447 6888 70338 259439 6855 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	PANDORAEA NORIMBERGENSIS	|	Pandoraea norimbergensis	|	93219 93217 119060 80840 28216 1224 2 131567 
1	|	PANDORAEA PNOMENUSA	|	Pandoraea pnomenusa	|	93220 93217 119060 80840 28216 1224 2 131567 
1	|	PANICUM MOSAIC SATELLITE VIRUS	|	Panicum mosaic satellite virus	|	154834 1921432 1921431 2559587 10239 
1	|	PANICUM MOSAIC VIRUS	|	Panicum mosaic virus	|	40279 186844 2560077 39738 2732548 2732463 2732406 2732396 2559587 10239 
1	|	PANICUM VIRGATUM	|	Panicum virgatum	|	38727 2100771 4539 1293365 147428 1648036 147369 147370 4479 38820 4734 1437197 4447 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	PANTOEA AGGLOMERANS	|	Pantoea agglomerans	|	549 1654067 53335 1903409 91347 1236 1224 2 131567 
1	|	PANTOEA AGGLOMERANS PV. GYPSOPHILAE	|	Pantoea agglomerans pv. gypsophilae	|	48984 549 1654067 53335 1903409 91347 1236 1224 2 131567 
1	|	PANTOEA ANANATIS	|	Pantoea ananatis	|	553 53335 1903409 91347 1236 1224 2 131567 
1	|	PANTOEA STEWARTII	|	Pantoea stewartii	|	66269 53335 1903409 91347 1236 1224 2 131567 
1	|	PAN TROGLODYTES	|	Pan troglodytes	|	9598 9596 207598 9604 314295 9526 314293 376913 9443 314146 1437010 9347 32525 40674 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	PANULIRUS INTERRUPTUS	|	Panulirus interruptus	|	6735 6734 6731 115587 6730 6692 6683 6682 72041 6681 2172821 6657 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	PANULIRUS JAPONICUS	|	Panulirus japonicus	|	6736 6734 6731 115587 6730 6692 6683 6682 72041 6681 2172821 6657 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	PAPAVER SOMNIFERUM	|	Papaver somniferum	|	3469 3468 1462614 3465 41768 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	PAPAYA MOSAIC VIRUS	|	Papaya mosaic virus	|	12181 12176 675064 675063 2732461 2732406 2732396 2559587 10239 
1	|	PAPIO CYNOCEPHALUS	|	Papio cynocephalus	|	9556 9554 9528 9527 314294 9526 314293 376913 9443 314146 1437010 9347 32525 40674 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	PARABACTEROIDES DISTASONIS	|	Parabacteroides distasonis	|	823 375288 2005525 171549 200643 976 68336 1783270 2 131567 
1	|	PARABACTEROIDES DISTASONIS ATCC 8503	|	Parabacteroides distasonis ATCC 8503	|	435591 823 375288 2005525 171549 200643 976 68336 1783270 2 131567 
1	|	PARABACTEROIDES JOHNSONII DSM 18315	|	Parabacteroides johnsonii DSM 18315	|	537006 387661 375288 2005525 171549 200643 976 68336 1783270 2 131567 
1	|	PARABACTEROIDES MERDAE	|	Parabacteroides merdae	|	46503 375288 2005525 171549 200643 976 68336 1783270 2 131567 
1	|	PARABACTEROIDES MERDAE ATCC 43184	|	Parabacteroides merdae ATCC 43184	|	411477 46503 375288 2005525 171549 200643 976 68336 1783270 2 131567 
1	|	PARABACTEROIDES MERDAE CL03T12C32	|	Parabacteroides merdae CL03T12C32	|	999420 46503 375288 2005525 171549 200643 976 68336 1783270 2 131567 
1	|	PARABURKHOLDERIA PHYMATUM	|	Paraburkholderia phymatum	|	148447 1822464 119060 80840 28216 1224 2 131567 
1	|	PARABURKHOLDERIA PHYTOFIRMANS	|	Paraburkholderia phytofirmans	|	261302 1822464 119060 80840 28216 1224 2 131567 
1	|	PARABURKHOLDERIA XENOVORANS	|	Paraburkholderia xenovorans	|	36873 1822464 119060 80840 28216 1224 2 131567 
1	|	PARABUTHUS TRANSVAALICUS	|	Parabuthus transvaalicus	|	170972 170971 6856 70336 259437 6855 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	PARACLOSTRIDIUM BIFERMENTANS	|	Paraclostridium bifermentans	|	1490 1849822 186804 186802 186801 1239 1783272 2 131567 
1	|	PARACOCCIDIOIDES BRASILIENSIS	|	Paracoccidioides brasiliensis	|	121759 38946 1593277 33183 451871 147545 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1	|	PARACOCCUS DENITRIFICANS	|	Paracoccus denitrificans	|	266 265 31989 204455 28211 1224 2 131567 
1	|	PARACOCCUS DENITRIFICANS PD1222	|	Paracoccus denitrificans PD1222	|	318586 266 265 31989 204455 28211 1224 2 131567 
3	|	PARACOCCUS DENITRIFICANS PD 1222	|	 	|	 
1	|	PARACOCCUS LAEVIGLUCOSIVORANS	|	Paracoccus laeviglucosivorans	|	1197861 265 31989 204455 28211 1224 2 131567 
1	|	PARACOCCUS LAEVIGLUCOSIVORANS NAKAMURA 2015	|	Paracoccus laeviglucosivorans	|	1197861 265 31989 204455 28211 1224 2 131567 
1	|	PARACOCCUS PANTOTROPHUS	|	Paracoccus pantotrophus	|	82367 265 31989 204455 28211 1224 2 131567 
1	|	PARACOCCUS SP. 32D	|	Paracoccus sp. 32d	|	687527 246570 265 31989 204455 28211 1224 2 131567 
1	|	PARACOCCUS SP. SSG05	|	Paracoccus sp. SSG05	|	1130061 246570 265 31989 204455 28211 1224 2 131567 
1	|	PARACOCCUS VERSUTUS	|	Paracoccus versutus	|	34007 265 31989 204455 28211 1224 2 131567 
1	|	PARACOELOTES LUCTUOSUS	|	Pireneitega luctuosa	|	185217 1112540 107460 94020 74971 6905 6893 6854 6843 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	PARAGEOBACILLUS CALDOXYLOSILYTICUS NBRC 107762	|	Parageobacillus caldoxylosilyticus NBRC 107762	|	1220594 81408 1906945 186817 1385 91061 1239 1783272 2 131567 
1	|	PARAINFLUENZA VIRUS 5	|	Mammalian rubulavirus 5	|	1979162 39744 11158 11157 2497574 2497570 2497569 2732396 2559587 10239 
1	|	PARALICHTHYS OLIVACEUS	|	Paralichthys olivaceus	|	8255 8254 171414 30942 8252 1489904 1489872 123369 123368 123367 123366 123365 1489388 186625 1489341 32443 41665 186623 7898 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	PARAMECIUM BURSARIA CHLORELLA VIRUS 1	|	Paramecium bursaria Chlorella virus 1	|	10506 181083 10501 2732524 2732523 2732007 2732005 2732004 10239 
1	|	PARAMECIUM BURSARIA CHLORELLA VIRUS IL3A	|	Paramecium bursaria Chlorella virus IL3A	|	46019 181083 10501 2732524 2732523 2732007 2732005 2732004 10239 
1	|	PARAMECIUM BURSARIA CHLORELLA VIRUS NY2A	|	Paramecium bursaria Chlorella virus NY2A	|	46021 181083 10501 2732524 2732523 2732007 2732005 2732004 10239 
1	|	PARAMECIUM CAUDATUM	|	Paramecium caudatum	|	5885 5884 340080 33825 6020 431838 5878 33630 2698737 2759 131567 
1	|	PARAMECIUM TETRAURELIA	|	Paramecium tetraurelia	|	5888 5884 340080 33825 6020 431838 5878 33630 2698737 2759 131567 
1	|	PARAMPHISTOMUM EPICLITUM	|	Paramphistomum epiclitum	|	54403 54402 27852 27850 1269772 27871 6179 6178 6157 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1	|	PARASPONIA ANDERSONII	|	Parasponia andersonii	|	3476 3475 3481 3744 91835 71275 1437201 91827 71240 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	PARENGYODONTIUM ALBUM	|	Parengyodontium album	|	37998 1892809 474943 5125 222543 147550 715989 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1	|	PARIACATO VIRUS	|	Pariacoto virus	|	103782 143920 12283 2732546 2732464 2732406 2732396 2559587 10239 
1	|	PARKIA BIGLOBOSA	|	Parkia biglobosa	|	889930 53911 163487 3807 3804 3803 72025 91835 71275 1437201 91827 71240 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	PARKIA PLATYCEPHALA	|	Parkia platycephala	|	185447 53911 163487 3807 3804 3803 72025 91835 71275 1437201 91827 71240 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	PARTHENIUM ARGENTATUM	|	Parthenium argentatum	|	35935 35934 102814 911341 102804 4210 4209 91882 71274 1437201 91827 71240 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	PARUS MAJOR	|	Parus major	|	9157 9154 9153 9126 8825 8782 436492 436491 436489 436486 8492 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	PARVIBACULUM	|	Parvibaculum	|	256616 119043 356 28211 1224 2 131567 
1	|	PARVIBACULUM LAVAMENTIVORANS	|	Parvibaculum lavamentivorans	|	256618 256616 119043 356 28211 1224 2 131567 
2	|	PARVOVIRUS LUIII	|	LuIII virus	|	35339 1511908 1506574 40119 10780 2732534 2732422 2732415 2732092 2731342 10239 
1	|	PASSALORA FULVA	|	Passalora fulva	|	5499 131316 93133 2726947 451867 147541 715962 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1	|	PASSIFLORA EDULIS	|	Passiflora edulis	|	78168 3684 3683 3646 91835 71275 1437201 91827 71240 1437183 3398 58024 78536 58023 3193 131221 35493 33090 2759 131567 
1	|	PASTEURELLA DAGMATIS	|	Pasteurella dagmatis	|	754 745 712 135625 1236 1224 2 131567 
1	|	PASTEURELLA MULTOCIDA	|	Pasteurella multocida	|	747 745 712 135625 1236 1224 2 131567 
1	|	PAUCIMONAS LEMOIGNEI	|	Paucimonas lemoignei	|	29443 157932 119060 80840 28216 1224 2 131567 
1	|	PECTEN MAXIMUS	|	Pecten maximus	|	6579 6578 6566 106219 106218 6545 6544 6447 1206795 2697495 33317 33213 6072 33208 33154 2759 131567 
1	|	PECTINIIDAE	|	Pectiniidae	|	46733 123760 6125 6102 6101 6073 6072 33208 33154 2759 131567 
1	|	PECTOBACTERIUM ATROSEPTICUM	|	Pectobacterium atrosepticum	|	29471 122277 1903410 91347 1236 1224 2 131567 
1	|	PECTOBACTERIUM ATROSEPTICUM SCRI1043	|	Pectobacterium atrosepticum SCRI1043	|	218491 29471 122277 1903410 91347 1236 1224 2 131567 
1	|	PECTOBACTERIUM CAROTOVORUM	|	Pectobacterium carotovorum	|	554 122277 1903410 91347 1236 1224 2 131567 
1	|	PECTOBACTERIUM WASABIAE	|	Pectobacterium wasabiae	|	55208 122277 1903410 91347 1236 1224 2 131567 
1	|	PEDICULUS HUMANUS	|	Pediculus humanus	|	121225 121222 121221 30005 85819 1930602 33342 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	PEDIOCOCCUS ACIDILACTICI DSM 20284	|	Pediococcus acidilactici DSM 20284	|	862514 1254 1670797 1253 33958 186826 91061 1239 1783272 2 131567 
1	|	PEDIOCOCCUS PENTOSACEUS	|	Pediococcus pentosaceus	|	1255 1253 33958 186826 91061 1239 1783272 2 131567 
1	|	PEDIOCOCCUS PENTOSACEUS ATCC 25745	|	Pediococcus pentosaceus ATCC 25745	|	278197 1255 1253 33958 186826 91061 1239 1783272 2 131567 
1	|	PEDOBACTER HEPARINUS	|	Pedobacter heparinus	|	984 84567 84566 200666 117747 976 68336 1783270 2 131567 
1	|	PEDOBACTER HEPARINUS DSM 2366	|	Pedobacter heparinus DSM 2366	|	485917 984 84567 84566 200666 117747 976 68336 1783270 2 131567 
1	|	PEDOBACTER SALTANS	|	Pseudopedobacter saltans	|	151895 1649482 84566 200666 117747 976 68336 1783270 2 131567 
1	|	PEIRATES TURPIS	|	Peirates turpis	|	181095 181094 181093 27479 33356 33354 33351 33349 33347 33345 33343 7524 33342 33340 7496 85512 50557 6960 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	PELAGIBACA BERMUDENSIS	|	Salipiger bermudensis	|	344736 263377 31989 204455 28211 1224 2 131567 
1	|	PELAGIBACTERIUM HALOTOLERANS	|	Pelagibacterium halotolerans	|	531813 1082930 45401 356 28211 1224 2 131567 
1	|	PELAGIBACTER UBIQUE	|	Candidatus Pelagibacter ubique	|	198252 198251 1655514 54526 28211 1224 2 131567 
1	|	PELECANUS CRISPUS	|	Pelecanus crispus	|	36300 33617 30444 9205 8825 8782 436492 436491 436489 436486 8492 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	PELOBACTER ACETYLENICUS	|	Pelobacter acetylenicus	|	29542 18 213421 69541 28221 68525 1224 2 131567 
1	|	PELOBACTER ACIDIGALLICI	|	Pelobacter acidigallici	|	35816 18 213421 69541 28221 68525 1224 2 131567 
1	|	PELOBACTER CARBINOLICUS	|	Pelobacter carbinolicus	|	19 18 213421 69541 28221 68525 1224 2 131567 
1	|	PELODICTYON PHAEUM	|	Pelodictyon phaeum	|	34091 1099 274493 191412 191411 191410 1090 68336 1783270 2 131567 
1	|	PELODISCUS SINENSIS	|	Pelodiscus sinensis	|	13735 204969 34907 1579275 8464 8459 1329799 32561 8457 32524 32523 1338369 8287 117571 117570 7776 7742 89593 7711 33511 33213 6072 33208 33154 2759 131567 
1	|	PELOMONAS SACCHAROPHILA	|	Pelomonas saccharophila	|	304 335058 80864 80840 28216 1224 2 131567 
1	|	PELOSINUS FERMENTANS DSM 17108	|	Pelosinus fermentans DSM 17108	|	1122947 365349 365348 1843490 909929 909932 1239 1783272 2 131567 
1	|	PELOTOMACULUM THERMOPROPIONICUM SI	|	Pelotomaculum thermopropionicum SI	|	370438 110500 191373 186807 186802 186801 1239 1783272 2 131567 
1	|	PELOTOMACULUM THERMOPROPIONICUM	|	Pelotomaculum thermopropionicum	|	110500 191373 186807 186802 186801 1239 1783272 2 131567 
1	|	PENAEUS JAPONICUS	|	Penaeus japonicus	|	27405 133894 6685 111520 6684 6683 6682 72041 6681 2172821 6657 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	PENAEUS MONODON	|	Penaeus monodon	|	6687 133894 6685 111520 6684 6683 6682 72041 6681 2172821 6657 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	PENAEUS MONODON METALLODENSOVIRUS	|	Penaeus monodon metallodensovirus	|	2672571 185880 40120 10780 2732534 2732422 2732415 2732092 2731342 10239 
1	|	PENAEUS VANNAMEI	|	Penaeus vannamei	|	6689 133894 6685 111520 6684 6683 6682 72041 6681 2172821 6657 197562 197563 6656 88770 1206794 33317 33213 6072 33208 33154 2759 131567 
1	|	PENAEUS VANNAMEI NODAVIRUS	|	Penaeus vannamei nodavirus	|	430911 222556 12283 2732546 2732464 2732406 2732396 2559587 10239 
1	|	PENICILLIUM AETHIOPICUM	|	Penicillium aethiopicum	|	36650 5073 1131492 5042 451871 147545 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1	|	PENICILLIUM AMAGASAKIENSE	|	Penicillium amagasakiense	|	63559 5073 1131492 5042 451871 147545 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1	|	PENICILLIUM BRASILIANUM	|	Penicillium brasilianum	|	104259 5073 1131492 5042 451871 147545 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1	|	PENICILLIUM BREVICOMPACTUM	|	Penicillium brevicompactum	|	5074 5073 1131492 5042 451871 147545 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1	|	PENICILLIUM CAMEMBERTI	|	Penicillium camemberti	|	5075 5073 1131492 5042 451871 147545 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1	|	PENICILLIUM CANESCENS	|	Penicillium canescens	|	5083 5073 1131492 5042 451871 147545 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1	|	PENICILLIUM CHRYSOGENUM	|	Penicillium chrysogenum	|	5076 254878 5073 1131492 5042 451871 147545 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1	|	PENICILLIUM CHRYSOGENUM VIRUS	|	Penicillium chrysogenum virus	|	158372 2560087 249310 2732540 2732458 2732405 2732396 2559587 10239 
1	|	PENICILLIUM CITRINUM	|	Penicillium citrinum	|	5077 5073 1131492 5042 451871 147545 716546 147538 716545 4890 451864 4751 33154 2759 131567 
1	|	PENICILLIUM CYCLOPIUM	|	Penicillium cyclopium	|	60167 5073 1131492 5042 451871 147545 716546 147538 716545 4890 451864 4751 33154 2759 131567 
